brian zenger,fixed preexisting udtmembers,preexisting udtmembers name,udtmembers name change
brian zenger,added two failing,two failing tests,failing tests and
brian zenger,refactoring wip returned,wip returned to,returned to strategy
david shin,automatically backed up,backed up by,up by learn
ryan senanayake,fix bug where,bug where iterators,where iterators in
sumu,complete score position,score position function,position function in
cliff crelin,automatically backed up,backed up by,up by learn
your name,wed jan 1,jan 1 005825,1 005825 utc
nicole rothenay,automatically backed up,backed up by,up by learn
arthur lisek-koper,deal with different,with different udp,different udp payload
arthur lisek-koper,reduce buffer size,buffer size the,size the packets
arthur lisek-koper,add sample inputreport,sample inputreport json,inputreport json object
arthur lisek-koper,send c in,c in front,in front of
arthur lisek-koper,merge branch master,branch master into,master into multimessagesupport
ayerest,fixed category list,category list style,list style issue
luisloureiro,new content on,content on the,on the database
taishawn king,automatically backed up,backed up by,up by learn
taishawn king,automatically backed up,backed up by,up by learn
taishawn king,automatically backed up,backed up by,up by learn
koichi shiraishi,language fix handle,fix handle interface,handle interface value
hayden7913,replace aggregation with,aggregation with regualr,with regualr mongo
duianto,update readme removed,readme removed older,removed older news
steckerhalter,merge pull request,pull request 154,request 154 from
kiennq,add support for,support for bsdtar,for bsdtar gitclone
kien nguyen,allow to upgrade,to upgrade specific,upgrade specific package
kien nguyen,allow force upgrade,force upgrade and,upgrade and upgrade
kien nguyen,squashed commit of,commit of the,of the following
bbittiker1,update serializejavascript to,serializejavascript to 211,to 211 as
voluble-system-8062,automatically backed up,backed up by,up by learn
andy situ,automatically backed up,backed up by,up by learn
baiqiushi,add bipartite support,bipartite support for,support for treecut
nicole rothenay,automatically backed up,backed up by,up by learn
gary ritchie,cleanup static html,static html for,html for accessibility
gary,merge pull request,pull request 5942,request 5942 from
alecia vogel,refactor appjsx for,appjsx for the,for the host
abovethechemist,update touchedbottomts 61,touchedbottomts 61 updated,61 updated alignment
kailana kahawaii,automatically backed up,backed up by,up by learn
chad carbert,restructure and rename,and rename src,rename src and
matteo santavicca,fixed minor bug,minor bug in,bug in continuous
gdv1,revert herana this,herana this reverts,this reverts commit
marcos longo,attempt to fix,to fix travisci,fix travisci 09
aqi-moscun,update file at,file at 20200101,at 20200101 005843
ks,jpeg file delete,file delete too,delete too large
zachary jacobs,automatically backed up,backed up by,up by learn
hkamran490,removed syso statement,syso statement for,statement for stack
skyblockz,automated database update,database update changes,update changes changed
andrea denisse gómez,improved consul metrics,consul metrics by,metrics by using
skyblockz,auto alias database,alias database update,database update changes
selfedelics,selfedelicscom gitsync automatic,gitsync automatic commit,automatic commit from
david shin,automatically backed up,backed up by,up by learn
bizkin,add 2020 lets,2020 lets gogit,lets gogit add
takelley1,remove second invocation,second invocation of,invocation of urxvt
ali rizwan,support for nonmodel,for nonmodel graphql,nonmodel graphql definitions
selfedelics,selfedelicscom gitsync automatic,gitsync automatic commit,automatic commit from
jcarpenter,change readmemd and,readmemd and add,and add pacmanconf
wigforss,mavenreleaseplugin prepare for,prepare for next,for next development
selfedelics,selfedelicscom gitsync automatic,gitsync automatic commit,automatic commit from
zycromerz,revert undervolt gpu,undervolt gpu 20mv,gpu 20mv this
zycromerz,revert oc gpu,oc gpu this,gpu this reverts
zycromerz,revert increase to,increase to 65hz,to 65hz this
zycromerz,merge branch quantumkillernewoc,branch quantumkillernewoc into,quantumkillernewoc into quantumkillerstandar
zycromerz,merge branch quantumkillernewoc,branch quantumkillernewoc into,quantumkillernewoc into quantumkillerstandar
zycromerz,merge branch quantumkillernewoc,branch quantumkillernewoc into,quantumkillernewoc into quantumkillerstandar
zycromerz,merge branch quantumkillervipnold,branch quantumkillervipnold into,quantumkillervipnold into quantumkillervipn
zycromerz,merge branch quantumkillernewoc,branch quantumkillernewoc into,quantumkillernewoc into quantumkillervipn
zycromerz,merge branch quantumkillernewoc,branch quantumkillernewoc into,quantumkillernewoc into quantumkillervipn
zycromerz,merge branch quantumkillernewoc,branch quantumkillernewoc into,quantumkillernewoc into quantumkillervipn
zycromerz,merge remotetracking branch,remotetracking branch githubmsm44kernellnx44r38rel,branch githubmsm44kernellnx44r38rel into
zycromerz,merge branch newbase,branch newbase into,newbase into quantumkillernewoc
nando vieira,add jaunt to,jaunt to the,to the bot
zycromerz,merge remotetracking branch,remotetracking branch githubmsm44kernellnx44r38rel,branch githubmsm44kernellnx44r38rel into
trimstray,add bed signedoffby,bed signedoffby trimstray,signedoffby trimstray trimstraygmailcom
user,changed clientserver mapblock,clientserver mapblock updates,mapblock updates update
rohit garudadri,fixed confirm email,confirm email component,email component flashing
loreina chew,merge branch develop,branch develop into,develop into bug231helmet
zachary jacobs,automatically backed up,backed up by,up by learn
jonathan morris,day 19 involves,19 involves using,involves using an
kathy warne,always check out,check out to,out to local
jack zhou,apply clangformat on,clangformat on files,on files in
adam porter,docs how to,how to get,to get rules
unit test app,this is a,is a test,a test push
lupantech,polish new template,new template layout,template layout bibs
cliff crelin,automatically backed up,backed up by,up by learn
daniel,modificao no swipe,no swipe gesture,swipe gesture da
jack howard,create license for,license for permissive,for permissive mit
jack howard,edit readme for,readme for setup,for setup specs
jack howard,add more simple,more simple setup,simple setup instructions
jack howard,add motivations for,motivations for creation,for creation roadmap
jack howard,add tech used,tech used and,used and minor
jack howard,remove linaria wont,linaria wont work,wont work with
jack howard,merge branch master,branch master into,master into devgoals
jack howard,update yarn lock,yarn lock based,lock based on
jack howard,merge pull request,pull request 1,request 1 from
opeyemi adesina,tuneups to the,to the landing,the landing page
daniel,working gui not,gui not amazing,not amazing but
brad anderson,wip fixing a,fixing a bunch,a bunch of
brad anderson,fixing nav mesh,nav mesh generation,mesh generation issues
brad anderson,more nav mesh,nav mesh generation,mesh generation tweaks
brad anderson,cleaning up legacy,up legacy nav,legacy nav mesh
brad anderson,snaps movement to,movement to grid,to grid and
brad anderson,prevents a nav,a nav mesh,nav mesh link
guilherme,last index in,index in array,in array find
unit test app,this is a,is a test,a test push
romankagan,updated kotlin to,kotlin to 1361,to 1361 and
scott matsuda,automatically backed up,backed up by,up by learn
kevin wang,roundtrip distance passed,distance passed as,passed as well
mdworken,fixes diaper drive,diaper drive controller,drive controller merge
ryan davis,removed 90 of,90 of all,of all metaprogramming
ryan davis,future code cleanup,code cleanup todo,cleanup todo signedoffby
ryan davis,removed the last,the last of,last of the
ryan davis,switched from profileid,from profileid to,profileid to profileid
ryan davis,cache mockloaderconnection speeds,mockloaderconnection speeds up,speeds up testunitprofileprofilecontexttest
ryan davis,cache the backend,the backend in,backend in profilecontexttestrb
ryan davis,merge pull request,pull request 4778,request 4778 from
gian merlino,s3 improvements to,improvements to prefix,to prefix listing
geoffrey lovelace,add quickstart guide,quickstart guide for,guide for vscodedocker
wei chen,relaypass add pass,add pass to,pass to remove
cubity,everything is so,is so fucking,so fucking janky
leonardo espinoza,aadiendo direcciones a,direcciones a repositorio,a repositorio y
gioryanreyes,updated padding of,padding of connected,of connected on
keyi zhang,add windows realpath,windows realpath implementation,realpath implementation skip
ye luo,delete tiling optimization,tiling optimization in,optimization in ewaldref
deep bhattacharyya,merge pull request,pull request 9,request 9 from
travis ci user,travis ci auto,ci auto builder,auto builder at
karn kaul,wip add glibcxxdebug,add glibcxxdebug for,glibcxxdebug for linux
ben gunn,updated default header,default header component,header component to
